CDRadio,182022,30.966513,db,9575,177,3,$GNGGA,102019.00,2234.22614,N,11356.25181,E,5,09,1.28,69.4,M,-2.7,M,2.0,0462*4B

CDRadio,182023,26.143500,db,9598,177,3,$GNGGA,102020.00,2234.22614,N,11356.25182,E,5,09,1.28,69.4,M,-2.7,M,2.0,0462*42

CDRadio,182024,33.703771,db,9621,177,3,$GNGGA,102021.00,2234.22614,N,11356.25181,E,5,09,1.28,69.5,M,-2.7,M,2.0,0462*41

CDRadio,182025,34.594640,db,9644,177,3,$GNGGA,102022.00,2234.22615,N,11356.25180,E,5,09,1.28,69.5,M,-2.7,M,2.0,0462*42

CDRadio,182027,31.101385,db,9690,177,3,$GNGGA,102024.00,2234.22615,N,11356.25181,E,5,09,1.28,69.5,M,-2.7,M,2.0,0462*45

CDRadio,182028,27.230383,db,9690,177,3,$GNGGA,102025.00,2234.22615,N,11356.25182,E,5,09,1.28,69.5,M,-2.7,M,2.0,0462*47

CDRadio,182029,28.297632,db,9713,177,3,$GNGGA,102026.00,2234.22615,N,11356.25182,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*43

CDRadio,182030,29.160529,db,9736,177,3,$GNGGA,102027.00,2234.22615,N,11356.25182,E,5,09,0.94,69.5,M,-2.7,M,2.0,0462*43

CDRadio,182031,27.193667,db,9759,177,3,$GNGGA,102028.00,2234.22614,N,11356.25182,E,5,09,0.94,69.5,M,-2.7,M,2.0,0462*4D

CDRadio,182032,26.072734,db,9782,177,3,$GNGGA,102029.00,2234.22615,N,11356.25182,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4C

CDRadio,182033,25.258226,db,9805,177,3,$GNGGA,102030.00,2234.22615,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*45

CDRadio,182034,23.256526,db,9805,177,3,$GNGGA,102031.00,2234.22615,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*44

CDRadio,182035,29.014515,db,9828,177,3,$GNGGA,102032.00,2234.22615,N,11356.25182,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*46

CDRadio,182036,28.024076,db,9851,177,3,$GNGGA,102033.00,2234.22615,N,11356.25182,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*47

CDRadio,182037,26.871959,db,9874,177,3,$GNGGA,102034.00,2234.22616,N,11356.25181,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*40

CDRadio,182038,31.155909,db,9897,177,3,$GNGGA,102035.00,2234.22615,N,11356.25182,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182039,29.567273,db,9920,177,3,$GNGGA,102036.00,2234.22615,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*43

CDRadio,182040,30.078490,db,9943,177,3,$GNGGA,102037.00,2234.22616,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182041,26.899684,db,9943,177,3,$GNGGA,102038.00,2234.22616,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4E

CDRadio,182042,30.718182,db,9966,177,3,$GNGGA,102039.00,2234.22616,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4F

CDRadio,182043,31.090644,db,9989,177,3,$GNGGA,102040.00,2234.22615,N,11356.25184,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*45

CDRadio,182044,26.190710,db,10012,177,3,$GNGGA,102041.00,2234.22615,N,11356.25184,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*44

CDRadio,182045,26.852167,db,10035,177,3,$GNGGA,102042.00,2234.22615,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*40

CDRadio,182046,22.653880,db,10058,177,3,$GNGGA,102043.00,2234.22615,N,11356.25183,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182047,29.151100,db,10058,177,3,$GNGGA,102044.00,2234.22615,N,11356.25184,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182048,26.118625,db,10081,177,3,$GNGGA,102045.00,2234.22615,N,11356.25184,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*40

CDRadio,182049,30.791315,db,10104,177,3,$GNGGA,102046.00,2234.22615,N,11356.25184,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*43

CDRadio,182050,31.115641,db,10127,177,3,$GNGGA,102047.00,2234.22614,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*42

